Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
1000172,000000D0,FALSE,Rx,0,6,A1,50,0,30,11,D0,0,0
1000173,000003D0,FALSE,Rx,0,6,0,81,0,0,0,79,0,0
1000174,000005A0,FALSE,Rx,0,8,2B,1,0,1F,0,0,50,2B
1000175,368,FALSE,Rx,0,8,F5,4,8,FE,7,FE,FE,0
1000176,5.00E+00,FALSE,Rx,0,8,60,0,FF,0,0,0,85,FB
1000177,320,FALSE,Rx,0,8,22,30,0,1,0,0F,0,AD
1000178,572,FALSE,Rx,0,1,7,0,0,0,0,0,0,0
1000179,000005C0,FALSE,Rx,0,8,5,0,0,A6,21,0,8,8A
1000180,397,FALSE,Rx,0,8,0,8,8,0,0,0,0,0
1000181,280,FALSE,Rx,0,8,40,0B,0,0,11,0,0C,11
1000182,284,FALSE,Rx,0,6,3,3,0,0,0,0,0,0
1000183,000000AE,FALSE,Rx,0,8,40,41,0,0,0,0,1,0
1000184,288,FALSE,Rx,0,8,36,BB,0,0,0,7B,A0,6
1000185,000001A0,FALSE,Rx,0,8,0,43,0,0,FE,FE,0,94
1000186,380,FALSE,Rx,0,8,0,7D,0,0,0,0,0,16
1000187,000002A0,FALSE,Rx,0,8,0,0,0,6D,0,0,40,2D
1000188,000003D4,FALSE,Rx,0,8,84,84,0,0,8,0,0,0
1000189,480,FALSE,Rx,0,8,19,20,96,8B,19,88,0,B5
1000190,488,FALSE,Rx,0,8,EE,11,11,7F,FE,0,FF,90
1000191,0000048A,FALSE,Rx,0,8,32,0,0,2,0,0,0,30
1000192,000000D0,FALSE,Rx,0,6,92,63,0,30,11,D0,0,0
1000193,000004A0,FALSE,Rx,0,8,0,0,0,0,0,0,0,0
1000194,0000038A,FALSE,Rx,0,4,18,80,B8,20,0,0,0,0
1000195,588,FALSE,Rx,0,8,E8,0,7F,0,0,0,0,1
1000196,0000058C,FALSE,Rx,0,8,90,20,0,0,0,0,0,0
1000197,000002B7,FALSE,Rx,0,8,2,2,0,0,0,0,0,0
