Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
1000085,368,FALSE,Rx,0,8,F5,4,8,FE,7,FE,FE,0
1000086,0000038A,FALSE,Rx,0,4,98,80,38,20,0,0,0,0
1000087,0000058C,FALSE,Rx,0,8,90,E0,0,0,0,0,0,0
1000088,000003D4,FALSE,Rx,0,8,84,84,0,0,8,0,0,0
1000089,320,FALSE,Rx,0,8,22,20,0,1,0,7,0,B9
1000090,000000D0,FALSE,Rx,0,6,90,60,0,30,0,C0,0,0
1000091,280,FALSE,Rx,0,8,40,0D,0,0,0B,0,19,19
1000092,380,FALSE,Rx,0,8,0,52,0,0,0,0,0,16
1000093,488,FALSE,Rx,0,8,A8,19,0,7F,FE,0,0,30
1000094,000002B7,FALSE,Rx,0,8,32,2,0,0,0,0,30,0
1000095,50,FALSE,Rx,0,4,0,0D,58,55,0,0,0,0
1000096,0000056A,FALSE,Rx,0,8,DF,10,8,FF,18,0,0,20
1000097,366,FALSE,Rx,0,8,52,2,0,0,0,0,80,D0
1000098,570,FALSE,Rx,0,5,C7,A0,90,0,81,0,0,0
1000099,000005C0,FALSE,Rx,0,8,6,0,0,A6,21,0,88,9
1000100,000000D0,FALSE,Rx,0,6,80,70,0,30,0,C0,0,0
1000101,000003D0,FALSE,Rx,0,6,0,81,0,10,0,54,0,0
1000102,280,FALSE,Rx,0,8,40,0,0,0,0B,0,19,67
1000103,284,FALSE,Rx,0,6,2,2,0,0,0,0,0,0
1000104,288,FALSE,Rx,0,8,36,4F,0,0,0,8C,A0,0B
1000105,380,FALSE,Rx,0,8,0,52,0,0,0,0,0,16
1000106,480,FALSE,Rx,0,8,19,20,0,0,19,88,10,B8
1000107,488,FALSE,Rx,0,8,7F,67,0,80,FE,0,26,40
1000108,0000048A,FALSE,Rx,0,8,22,0,0,2,0,0,0,20
1000109,588,FALSE,Rx,0,8,E8,0,80,0,0,0,0,1
1000110,000005D2,FALSE,Rx,0,8,2,43,30,30,30,36,36,31
1000111,368,FALSE,Rx,0,8,F4,5,8,FE,7,FE,FE,0
1000112,440,FALSE,Rx,0,8,20,0,0,FE,7F,1,4,0
1000113,000003D4,FALSE,Rx,0,8,85,85,0,0,8,0,0,0
1000114,540,FALSE,Rx,0,8,0,0,FF,0,FF,0,2,0
1000115,722,FALSE,Rx,0,7,1,3,5,1,4,0,0,0
1000116,320,FALSE,Rx,0,8,22,20,0,1,0,8,0,B9
1000117,000000D0,FALSE,Rx,0,6,70,80,0,30,0,C0,0,0
1000118,280,FALSE,Rx,0,8,40,0,0,0,0B,0,19,67
1000119,380,FALSE,Rx,0,8,0,52,0,0,0,0,0,16
1000120,488,FALSE,Rx,0,8,B6,67,0,80,FE,0,FF,50
1000121,497,FALSE,Rx,0,8,0,0,0,0,74,46,0,98
1000122,000005D6,FALSE,Rx,0,5,0,0,0,0,0,0,0,0
1000123,0000044C,FALSE,Rx,0,8,1B,FE,FF,45,58,2,5,0
1000124,50,FALSE,Rx,0,4,0,0D,68,65,0,0,0,0
1000125,0000038A,FALSE,Rx,0,4,E8,80,48,20,0,0,0,0
1000126,440,FALSE,Rx,0,8,20,0,0,FE,7F,1,0C,0
