Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
1012947,000000D0,FALSE,Rx,0,6,81,6E,0B,3C,28,F0,0,0
1012948,000000C2,FALSE,Rx,0,8,88,80,0,0,80,0,D9,F7
1012949,0000038A,FALSE,Rx,0,4,88,80,28,20,0,0,0,0
1012950,0000060E,FALSE,Rx,0,2,97,0,0,0,0,0,0,0
1012951,440,FALSE,Rx,0,8,20,80,0,FE,7C,0,64,0
1012952,280,FALSE,Rx,0,8,1,16,70,0C,16,0,15,16
1012953,380,FALSE,Rx,0,8,0,89,0,0,0,0,0,5
1012954,000002B7,FALSE,Rx,0,8,17,7,0,0,0,0,10,0
1012955,488,FALSE,Rx,0,8,DE,16,16,7E,FE,FF,81,20
1012956,497,FALSE,Rx,0,8,0,40,0,0,74,46,0,60
1012957,0000044C,FALSE,Rx,0,8,FC,17,43,97,58,2,5,60
1012958,000000D2,FALSE,Rx,0,5,3C,38,0,0,4,0,0,0
1012959,540,FALSE,Rx,0,8,C0,0,FF,0,FF,0,12,EF
1012960,50,FALSE,Rx,0,4,0,AD,28,85,0,0,0,0
1012961,000000AE,FALSE,Rx,0,8,0B,8,0,0,0,0,3,0
1012962,000001A0,FALSE,Rx,0,8,0,40,0,0,FE,FE,0,10
1012963,000001AC,FALSE,Rx,0,8,7E,0,0,0,69,21,F7,C1
1012964,000002A0,FALSE,Rx,0,8,0,0,0,64,0,0,0,64
1012965,000003A0,FALSE,Rx,0,8,84,0,15,A9,FB,8E,42,0F
1012966,720,FALSE,Rx,0,7,8,60,9,0,0,0,0,0
1012967,000004A0,FALSE,Rx,0,8,0,0,0,0,0,0,0,0
1012968,000004A8,FALSE,Rx,0,8,48,0,0,90,0,0,4,DC
1012969,000005A0,FALSE,Rx,0,8,7D,0,0,0,0,4B,1E,AB
1012970,000000D0,FALSE,Rx,0,6,90,7F,0B,3C,28,F0,0,0
1012971,000000C2,FALSE,Rx,0,8,88,80,0,0,80,10,FC,E7
1012972,000003D0,FALSE,Rx,0,6,0,0,8,0,C8,7E,0,0
1012973,000003D2,FALSE,Rx,0,7,B5,7,33,80,1,0,0,0
1012974,440,FALSE,Rx,0,8,20,80,0,FE,7C,0,6C,0
1012975,280,FALSE,Rx,0,8,1,16,70,0C,16,0,15,16
1012976,284,FALSE,Rx,0,6,0,0,0,0,0,0,0,0
1012977,288,FALSE,Rx,0,8,36,BB,38,0,0,50,A0,0A
1012978,380,FALSE,Rx,0,8,0,89,0,0,0,0,0,5
1012979,480,FALSE,Rx,0,8,19,0,3F,F1,5B,88,6,2
1012980,488,FALSE,Rx,0,8,49,16,16,7E,FE,FF,6,30
1012981,0000048A,FALSE,Rx,0,8,9,0A,1,2,0,0,0,0
1012982,368,FALSE,Rx,0,8,DF,2E,8,FE,7,FE,FE,0
1012983,588,FALSE,Rx,0,8,E9,70,7E,0,12,80,4,95
1012984,540,FALSE,Rx,0,8,D0,0,FF,0,FF,0,12,EF
1012985,000003D4,FALSE,Rx,0,8,84,8C,88,80,8,0,0,0
1012986,000000AE,FALSE,Rx,0,8,1B,18,0,0,0,0,3,0
1012987,000001A0,FALSE,Rx,0,8,0,40,0,0,FE,FE,0,11
1012988,000002A0,FALSE,Rx,0,8,0,0,0,64,0,0,10,74
1012989,000004A0,FALSE,Rx,0,8,0,0,0,0,0,0,0,0
1012990,000005C0,FALSE,Rx,0,8,43,11,0,A6,21,0,1,D4
1012991,320,FALSE,Rx,0,8,20,22,0E,1,0,4,0,91
1012992,000000D0,FALSE,Rx,0,6,6E,80,0A,3C,28,F0,0,0
1012993,000000C2,FALSE,Rx,0,8,88,80,0,0,80,20,93,D7
1012994,440,FALSE,Rx,0,8,20,80,0,FE,7C,0,74,0
1012995,280,FALSE,Rx,0,8,1,16,7C,0C,16,0,15,16
1012996,380,FALSE,Rx,0,8,0,89,0,0,0,0,0,5
1012997,488,FALSE,Rx,0,8,19,16,16,7E,FE,FF,26,40
1012998,366,FALSE,Rx,0,8,5F,0F,0,0,0,0,80,D0
1012999,0000056A,FALSE,Rx,0,8,AA,2,8,48,18,0,0,F0
1013000,540,FALSE,Rx,0,8,E0,0,FF,0,FF,0,12,EF
1013001,0000044C,FALSE,Rx,0,8,ED,16,43,97,58,2,5,70
1013002,000000D2,FALSE,Rx,0,5,3D,39,0,0,4,0,0,0
1013003,50,FALSE,Rx,0,4,0,AD,38,95,0,0,0,0
1013004,550,FALSE,Rx,0,8,C0,80,40,0,0,0,0,0
1013005,000000AE,FALSE,Rx,0,8,2B,28,0,0,0,0,3,0
1013006,000001A0,FALSE,Rx,0,8,0,40,0,0,FE,FE,0,12
1013007,000001AC,FALSE,Rx,0,8,FF,81,0,0,69,21,F7,C1
1013008,000002A0,FALSE,Rx,0,8,0,0,0,64,0,0,20,44
1013009,000003A0,FALSE,Rx,0,8,85,1,15,A9,FB,8E,42,0F
1013010,000004A0,FALSE,Rx,0,8,0,0,0,0,0,0,0,0
1013011,000004A8,FALSE,Rx,0,8,5D,0,21,10,0,0,10,7C
1013012,0000038A,FALSE,Rx,0,4,98,80,38,20,0,0,0,0
1013013,420,FALSE,Rx,0,8,1C,9C,9D,0,18,36,FF,0
1013014,000005A0,FALSE,Rx,0,8,7D,0,0,10,0,4B,1E,AB
1013015,000000C2,FALSE,Rx,0,8,88,80,0,0,80,30,B6,C7
1013016,000000D0,FALSE,Rx,0,6,7F,91,0A,3C,28,F0,0,0
1013017,000003D0,FALSE,Rx,0,6,0,0,8,0,C8,7E,0,0
1013018,440,FALSE,Rx,0,8,20,80,0,FE,7C,0,7C,0
1013019,280,FALSE,Rx,0,8,1,16,7C,0C,16,0,15,16
1013020,284,FALSE,Rx,0,6,1,1,0,0,0,0,0,0
1013021,288,FALSE,Rx,0,8,36,BB,38,0,0,50,A0,0A
1013022,380,FALSE,Rx,0,8,0,89,0,0,0,0,0,5
1013023,480,FALSE,Rx,0,8,19,0,4B,F1,5B,88,6,76
1013024,488,FALSE,Rx,0,8,D0,16,16,7E,FE,FF,FF,50
1013025,0000048A,FALSE,Rx,0,8,19,0A,1,2,0,0,0,10
1013026,368,FALSE,Rx,0,8,DE,2F,8,FE,7,FE,FE,0
1013027,588,FALSE,Rx,0,8,E9,70,7E,3,12,80,4,95
1013028,540,FALSE,Rx,0,8,F0,0,FF,0,FF,0,12,EF
1013029,000003D4,FALSE,Rx,0,8,85,8D,88,80,8,0,0,0
1013030,000000AE,FALSE,Rx,0,8,3B,38,0,0,0,0,3,0
1013031,000001A0,FALSE,Rx,0,8,0,40,0,0,FE,FE,0,13
1013032,000002A0,FALSE,Rx,0,8,0,0,0,64,0,0,30,54
1013033,000004A0,FALSE,Rx,0,8,0,0,0,0,0,0,0,0
1013034,000005C0,FALSE,Rx,0,8,44,11,0,A6,21,0,1,D3
1013035,320,FALSE,Rx,0,8,20,22,0E,1,0,5,0,91
1013036,390,FALSE,Rx,0,8,3,0,50,0,40,0,0,0
1013037,000000C2,FALSE,Rx,0,8,88,80,0,0,80,40,4D,B7
1013038,000000D0,FALSE,Rx,0,6,4C,A2,0A,3C,28,F0,0,0
1013039,392,FALSE,Rx,0,8,8,0,4,21,0,11,68,0
1013040,393,FALSE,Rx,0,8,92,0,0,0,0,0,0,0
1013041,440,FALSE,Rx,0,8,20,80,0,FE,7C,0,4,0
1013042,280,FALSE,Rx,0,8,1,16,7C,0C,16,0,15,16
1013043,380,FALSE,Rx,0,8,0,89,0,0,0,0,0,5
1013044,488,FALSE,Rx,0,8,E0,16,16,7E,FE,FF,FF,60
1013045,570,FALSE,Rx,0,5,47,0,B0,0,80,0,0,0
1013046,000005D0,FALSE,Rx,0,8,C0,4,61,0F,39,59,C0,0
1013047,540,FALSE,Rx,0,8,0,0,FF,0,FF,0,12,26
1013048,0000044C,FALSE,Rx,0,8,1D,16,43,97,58,2,5,80
1013049,000000D2,FALSE,Rx,0,5,3E,3A,0,0,4,0,0,0
1013050,50,FALSE,Rx,0,4,0,AD,48,E5,0,0,0,0
1013051,572,FALSE,Rx,0,1,7,0,0,0,0,0,0,0
1013052,000000AE,FALSE,Rx,0,8,4B,48,0,0,0,0,3,0
1013053,000001A0,FALSE,Rx,0,8,0,48,0,0,FE,FE,0,14
1013054,000001AC,FALSE,Rx,0,8,BC,82,0,0,69,61,F7,C1
1013055,000002A0,FALSE,Rx,0,8,0,0,0,64,0,0,40,24
1013056,000003A0,FALSE,Rx,0,8,86,2,15,A9,FB,8E,42,0F
1013057,000004A0,FALSE,Rx,0,8,0,0,0,0,0,0,0,0
1013058,000004A8,FALSE,Rx,0,8,60,0,46,10,0,0,20,16
1013059,397,FALSE,Rx,0,8,1,1,0,0,0,0,0,0
1013060,000005A0,FALSE,Rx,0,8,7D,0,0,20,0,4B,1E,AB
1013061,000005DC,FALSE,Rx,0,8,77,14,72,7F,1D,0,80,4D
1013062,000000C2,FALSE,Rx,0,8,88,80,0,0,80,50,68,A7
1013063,000000D0,FALSE,Rx,0,6,5D,B3,0A,3C,28,F0,0,0
1013064,000003D0,FALSE,Rx,0,6,0,0,8,0,C8,7E,0,0
1013065,000005B7,FALSE,Rx,0,8,0,D0,0,0,0,0,0,0
1013066,440,FALSE,Rx,0,8,20,80,0,FE,7C,0,0C,0
1013067,280,FALSE,Rx,0,8,1,16,7C,0C,16,0,15,16
1013068,284,FALSE,Rx,0,6,2,2,0,0,0,0,0,0
1013069,288,FALSE,Rx,0,8,36,BB,38,0,0,50,A0,0A
1013070,380,FALSE,Rx,0,8,0,89,0,0,0,0,0,5
1013071,480,FALSE,Rx,0,8,19,0,4B,F1,5B,88,6,76
1013072,488,FALSE,Rx,0,8,F0,16,16,7E,FE,FF,FF,70
1013073,0000048A,FALSE,Rx,0,8,29,0A,1,2,0,0,0,20
1013074,588,FALSE,Rx,0,8,E9,68,7E,0,12,80,4,95
1013075,0000058C,FALSE,Rx,0,8,90,A0,24,0,0,0,0,0
1013076,000005D2,FALSE,Rx,0,8,1,43,54,37,41,33,30,48
1013077,000002B7,FALSE,Rx,0,8,18,8,0,0,0,0,10,0
1013078,368,FALSE,Rx,0,8,D1,20,8,FE,7,FE,FE,0
1013079,739,FALSE,Rx,0,7,4,1,1,0,0,0,0,0
1013080,000007D0,FALSE,Rx,0,8,87,13,92,92,F3,71,C0,6
1013081,540,FALSE,Rx,0,8,10,0,FF,0,FF,0,12,26
1013082,000003D4,FALSE,Rx,0,8,86,8E,88,80,8,0,0,0
1013083,000000AE,FALSE,Rx,0,8,5B,58,0,0,0,0,3,0
1013084,000001A0,FALSE,Rx,0,8,0,48,0,0,FE,FE,0,15
1013085,000002A0,FALSE,Rx,0,8,0,0,0,64,0,0,50,34
1013086,000004A0,FALSE,Rx,0,8,0,0,0,0,0,0,0,0
1013087,000005C0,FALSE,Rx,0,8,45,11,0,A6,21,0,1,D2
1013088,320,FALSE,Rx,0,8,20,22,0E,1,0,6,0,91
1013089,000005D6,FALSE,Rx,0,5,0,0,0,0,0,0,0,0
1013090,000000C2,FALSE,Rx,0,8,88,80,0,0,80,60,7,97
1013091,000000D0,FALSE,Rx,0,6,2A,C4,0A,3C,28,F0,0,0
1013092,0000038A,FALSE,Rx,0,4,E8,80,48,20,0,0,0,0
1013093,000003D2,FALSE,Rx,0,7,BA,8,33,80,1,0,0,0
1013094,440,FALSE,Rx,0,8,20,80,0,FE,7C,0,14,0
1013095,280,FALSE,Rx,0,8,1,16,80,0C,15,0,14,15
1013096,380,FALSE,Rx,0,8,0,89,0,0,0,0,0,5
1013097,488,FALSE,Rx,0,8,3,15,16,7E,FE,FF,FF,80
1013098,0000056A,FALSE,Rx,0,8,5A,2,8,48,18,0,0,0
1013099,366,FALSE,Rx,0,8,50,0,0,0,0,0,80,D0
1013100,540,FALSE,Rx,0,8,20,0,FF,0,FF,0,12,26
1013101,0000044C,FALSE,Rx,0,8,0D,16,43,97,58,2,5,90
1013102,000000D2,FALSE,Rx,0,5,3F,3B,0,0,4,0,0,0
1013103,50,FALSE,Rx,0,4,0,AD,58,F5,0,0,0,0
1013104,000000AE,FALSE,Rx,0,8,6B,68,0,0,0,0,3,0
1013105,000001A0,FALSE,Rx,0,8,0,48,0,0,FE,FE,0,16
1013106,000001AC,FALSE,Rx,0,8,BD,83,0,0,69,61,F7,C1
1013107,000002A0,FALSE,Rx,0,8,0,0,0,64,0,0,60,4
1013108,000003A0,FALSE,Rx,0,8,87,3,15,A9,FB,8E,42,0F
1013109,000004A0,FALSE,Rx,0,8,0,0,0,0,0,0,0,0
1013110,000004A8,FALSE,Rx,0,8,48,0,5F,10,0,0,30,37
1013111,000005A0,FALSE,Rx,0,8,7D,0,0,30,0,4B,1E,AB
1013112,0000051A,FALSE,Rx,0,8,2,0D,0,0,0,C0,7E,2
1013113,723,FALSE,Rx,0,7,8,3,5,0,0,0,0,0
1013114,000000C2,FALSE,Rx,0,8,88,80,0,0,80,70,22,87
1013115,000000D0,FALSE,Rx,0,6,3B,D5,0A,3C,28,F0,0,0
1013116,000003D0,FALSE,Rx,0,6,0,0,8,0,C8,7E,0,0
1013117,440,FALSE,Rx,0,8,20,80,0,FE,7C,0,1C,0
1013118,280,FALSE,Rx,0,8,1,15,80,0C,15,0,14,15
1013119,284,FALSE,Rx,0,6,3,3,0,0,0,0,0,0
1013120,288,FALSE,Rx,0,8,36,BB,38,0,0,50,A0,0A
1013121,380,FALSE,Rx,0,8,0,89,0,0,0,0,0,5
1013122,480,FALSE,Rx,0,8,19,0,57,F1,5B,88,6,6A
1013123,488,FALSE,Rx,0,8,13,15,16,7E,FE,FF,FF,90
1013124,0000048A,FALSE,Rx,0,8,39,0A,1,2,0,0,0,30
1013125,368,FALSE,Rx,0,8,D0,21,8,FE,7,FE,FE,0
1013126,588,FALSE,Rx,0,8,E9,68,7E,1,12,80,4,95
1013127,540,FALSE,Rx,0,8,30,0,FF,0,FF,0,12,26
1013128,000003D4,FALSE,Rx,0,8,87,8F,88,80,8,0,0,0
1013129,000000AE,FALSE,Rx,0,8,7B,78,0,0,0,0,3,0
1013130,000001A0,FALSE,Rx,0,8,0,48,0,0,FE,FE,0,17
1013131,000002A0,FALSE,Rx,0,8,0,0,0,64,0,0,70,14
1013132,000004A0,FALSE,Rx,0,8,0,0,0,0,0,0,0,0
1013133,000005C0,FALSE,Rx,0,8,46,11,0,A6,21,0,1,D1
1013134,320,FALSE,Rx,0,8,20,22,0E,1,0,7,0,91
1013135,000000D0,FALSE,Rx,0,6,8,E6,0A,3C,28,F0,0,0
1013136,000000C2,FALSE,Rx,0,8,88,80,0,0,80,80,DE,77
1013137,440,FALSE,Rx,0,8,20,80,0,FE,7C,0,24,0
1013138,280,FALSE,Rx,0,8,1,15,80,0C,15,0,14,15
1013139,380,FALSE,Rx,0,8,0,89,0,0,0,0,0,5
1013140,488,FALSE,Rx,0,8,20,15,15,7E,FE,FF,FF,A0
1013141,540,FALSE,Rx,0,8,40,0,FF,0,FF,0,12,EF
1013142,0000044C,FALSE,Rx,0,8,3F,14,43,97,58,2,5,A0
1013143,000000D2,FALSE,Rx,0,5,38,3C,0,0,4,0,0,0
1013144,50,FALSE,Rx,0,4,0,AD,68,C5,0,0,0,0
1013145,000000AE,FALSE,Rx,0,8,8B,88,0,0,0,0,3,0
1013146,000001A0,FALSE,Rx,0,8,0,48,0,0,FE,FE,0,18
1013147,000001AC,FALSE,Rx,0,8,BA,84,0,0,69,61,F7,C1
1013148,000002A0,FALSE,Rx,0,8,0,0,0,64,0,0,80,E4
1013149,000003A0,FALSE,Rx,0,8,80,4,15,A9,FB,8E,42,0F
1013150,000004A0,FALSE,Rx,0,8,0,0,0,0,0,0,0,0
1013151,000004A8,FALSE,Rx,0,8,48,0,6F,10,0,0,40,77
1013152,000005A0,FALSE,Rx,0,8,7C,0,0,40,0,4B,1E,AB
1013153,0000038A,FALSE,Rx,0,4,F8,80,58,20,0,0,0,0
1013154,000003B2,FALSE,Rx,0,8,0,80,47,2,0,0,0,0
1013155,000000D0,FALSE,Rx,0,6,19,F7,0A,3C,28,F0,0,0
1013156,000000C2,FALSE,Rx,0,8,88,80,0,0,80,90,FB,67
1013157,000003D0,FALSE,Rx,0,6,0,0,8,0,C8,7E,0,0
1013158,440,FALSE,Rx,0,8,20,80,0,FE,7C,0,2C,0
1013159,280,FALSE,Rx,0,8,1,15,80,0C,15,0,14,15
1013160,284,FALSE,Rx,0,6,4,4,0,0,0,0,0,0
1013161,288,FALSE,Rx,0,8,4E,BB,3B,0,0,50,A0,0A
1013162,380,FALSE,Rx,0,8,0,89,0,0,0,0,0,5
1013163,480,FALSE,Rx,0,8,70,0,57,F1,5B,88,6,3
1013164,488,FALSE,Rx,0,8,30,15,15,7E,FE,FF,FF,B0
1013165,0000048A,FALSE,Rx,0,8,49,0A,1,2,0,0,0,40
1013166,368,FALSE,Rx,0,8,D3,22,8,FE,7,FE,FE,0
1013167,588,FALSE,Rx,0,8,E9,68,7E,0,12,80,4,95
1013168,5.00E+00,FALSE,Rx,0,8,30,0,39,14,2A,5B,3,FA
1013169,540,FALSE,Rx,0,8,50,0,FF,0,FF,0,12,EF
1013170,000003D4,FALSE,Rx,0,8,88,80,88,80,8,0,0,0
1013171,000000AE,FALSE,Rx,0,8,9B,98,0,0,0,0,3,0
1013172,000001A0,FALSE,Rx,0,8,0,48,0,0,FE,FE,0,19
1013173,000002A0,FALSE,Rx,0,8,0,0,0,64,0,0,90,F4
1013174,000004A0,FALSE,Rx,0,8,0,0,0,0,0,0,0,0
1013175,000005C0,FALSE,Rx,0,8,47,11,0,A6,21,0,1,D0
1013176,320,FALSE,Rx,0,8,20,22,0E,1,0,8,0,91
1013177,000000D0,FALSE,Rx,0,6,E6,8,0A,3C,28,F0,0,0
1013178,000000C2,FALSE,Rx,0,8,88,80,0,0,80,A0,94,57
1013179,440,FALSE,Rx,0,8,20,80,0,FE,7C,0,34,0
1013180,280,FALSE,Rx,0,8,1,15,80,0C,16,0,15,16
1013181,380,FALSE,Rx,0,8,0,89,0,0,0,0,0,5
1013182,000002B7,FALSE,Rx,0,8,19,9,0,0,0,0,10,0
1013183,488,FALSE,Rx,0,8,43,16,15,7E,FE,FF,FF,C0
1013184,366,FALSE,Rx,0,8,51,1,0,0,0,0,80,D0
1013185,0000056A,FALSE,Rx,0,8,4A,2,8,48,18,0,0,10
1013186,497,FALSE,Rx,0,8,0,40,0,0,74,46,0,60
1013187,0000044C,FALSE,Rx,0,8,2E,15,43,97,58,2,5,B0
1013188,540,FALSE,Rx,0,8,60,0,FF,0,FF,0,12,EF
1013189,000000D2,FALSE,Rx,0,5,39,3D,0,0,4,0,0,0
1013190,50,FALSE,Rx,0,4,0,AD,78,D5,0,0,0,0
1013191,000000AE,FALSE,Rx,0,8,AB,A8,0,0,0,0,3,0
1013192,000001A0,FALSE,Rx,0,8,0,48,0,0,FE,FE,0,1A
1013193,000001AC,FALSE,Rx,0,8,BB,85,0,0,69,61,F7,C1
1013194,000002A0,FALSE,Rx,0,8,0,0,0,64,0,0,A0,C4
1013195,000003A0,FALSE,Rx,0,8,81,5,15,A9,FB,8E,42,0F
1013196,000004A0,FALSE,Rx,0,8,0,0,0,0,0,0,0,0
1013197,000004A8,FALSE,Rx,0,8,5D,0,7F,10,0,0,50,62
1013198,000005A0,FALSE,Rx,0,8,7C,0,0,50,0,4B,1E,AB
1013199,000000D0,FALSE,Rx,0,6,F7,19,0A,3C,28,F0,0,0
1013200,000000C2,FALSE,Rx,0,8,88,80,0,0,80,B0,B1,47
1013201,000003D0,FALSE,Rx,0,6,0,0,8,0,C8,7E,0,0
1013202,000003D2,FALSE,Rx,0,7,BB,9,33,80,1,0,0,0
1013203,440,FALSE,Rx,0,8,20,80,0,FE,7C,0,3C,0
1013204,280,FALSE,Rx,0,8,1,16,80,0C,16,0,15,16
1013205,284,FALSE,Rx,0,6,5,5,0,0,0,0,0,0
1013206,288,FALSE,Rx,0,8,4E,BB,3B,0,0,50,A0,0A
1013207,380,FALSE,Rx,0,8,0,89,0,0,0,0,0,5
1013208,480,FALSE,Rx,0,8,70,0,63,F1,5B,88,6,37
1013209,488,FALSE,Rx,0,8,50,16,16,7E,FE,FF,FF,D0
1013210,0000048A,FALSE,Rx,0,8,59,0A,1,2,0,0,0,50
1013211,368,FALSE,Rx,0,8,D2,23,8,FE,7,FE,FE,0
1013212,588,FALSE,Rx,0,8,E9,68,7E,0,12,80,4,95
1013213,540,FALSE,Rx,0,8,70,0,FF,0,FF,0,2,EF
1013214,000003D4,FALSE,Rx,0,8,89,81,88,80,8,0,0,0
1013215,000000AE,FALSE,Rx,0,8,BB,B8,0,0,0,0,3,0
1013216,000001A0,FALSE,Rx,0,8,0,48,0,0,FE,FE,0,1B
1013217,000002A0,FALSE,Rx,0,8,0,0,0,64,0,0,B0,D4
1013218,000004A0,FALSE,Rx,0,8,0,0,0,0,0,0,0,0
1013219,0000038A,FALSE,Rx,0,4,C8,80,68,20,0,0,0,0
1013220,320,FALSE,Rx,0,8,20,22,0E,1,0,9,0,91
1013221,000005C0,FALSE,Rx,0,8,48,11,0,A6,21,0,1,DF
1013222,000000C2,FALSE,Rx,0,8,88,80,0,0,80,C0,4A,37
1013223,000000D0,FALSE,Rx,0,6,C4,2A,0A,3C,28,F0,0,0
1013224,721,FALSE,Rx,0,7,8,1,1,0,0,0,0,0
1013225,440,FALSE,Rx,0,8,20,80,0,FE,7C,0,44,0
1013226,280,FALSE,Rx,0,8,1,16,80,0C,16,0,15,16
1013227,380,FALSE,Rx,0,8,0,89,0,0,0,0,0,5
1013228,488,FALSE,Rx,0,8,60,16,16,7E,FE,FF,FF,E0
1013229,540,FALSE,Rx,0,8,80,0,FF,0,FF,0,2,26
1013230,0000044C,FALSE,Rx,0,8,5F,14,43,97,58,2,5,C0
1013231,000000D2,FALSE,Rx,0,5,3A,3E,0,0,4,0,0,0
1013232,50,FALSE,Rx,0,4,0,AD,88,25,0,0,0,0
1013233,000000AE,FALSE,Rx,0,8,CB,C8,0,0,0,0,3,0
1013234,000001A0,FALSE,Rx,0,8,0,48,0,0,FE,FE,0,1C
1013235,000001AC,FALSE,Rx,0,8,B8,86,0,0,69,61,F7,C1
1013236,000002A0,FALSE,Rx,0,8,0,0,0,64,0,0,C0,A4
1013237,000003A0,FALSE,Rx,0,8,82,6,15,A9,FB,8E,42,0F
1013238,000004A0,FALSE,Rx,0,8,0,0,0,0,0,0,0,0
1013239,000004A8,FALSE,Rx,0,8,48,0,98,10,0,0,60,A0
1013240,000005A0,FALSE,Rx,0,8,7C,0,0,60,0,4B,1E,AB
1013241,520,FALSE,Rx,0,8,61,43,1,C1,16,13,92,2
1013242,000000D0,FALSE,Rx,0,6,D4,3B,0B,3C,28,F0,0,0
1013243,000000C2,FALSE,Rx,0,8,88,80,0,0,80,D0,6F,27
1013244,000003D0,FALSE,Rx,0,6,0,0,8,0,C8,7E,0,0
1013245,440,FALSE,Rx,0,8,20,80,0,FE,7C,0,4C,0
1013246,280,FALSE,Rx,0,8,1,16,80,0C,16,0,15,16
1013247,284,FALSE,Rx,0,6,6,6,0,0,0,0,0,0
1013248,288,FALSE,Rx,0,8,4E,BB,3B,0,0,50,A0,0A
1013249,380,FALSE,Rx,0,8,0,89,0,0,0,0,0,5
1013250,480,FALSE,Rx,0,8,70,0,63,F1,5B,88,6,37
1013251,488,FALSE,Rx,0,8,70,16,16,7E,FE,FF,FF,F0
1013252,0000048A,FALSE,Rx,0,8,69,0A,1,2,0,0,0,60
1013253,368,FALSE,Rx,0,8,D5,24,8,FE,7,FE,FE,0
1013254,588,FALSE,Rx,0,8,E9,68,7E,0,12,80,4,95
1013255,540,FALSE,Rx,0,8,90,0,FF,0,FF,0,2,26
1013256,000003D4,FALSE,Rx,0,8,8A,82,88,80,8,0,0,0
1013257,000000AE,FALSE,Rx,0,8,DB,D8,0,0,0,0,3,0
1013258,000001A0,FALSE,Rx,0,8,0,48,0,0,FE,FE,0,1D
1013259,000002A0,FALSE,Rx,0,8,0,0,0,64,0,0,D0,B4
1013260,000004A0,FALSE,Rx,0,8,0,0,0,0,0,0,0,0
1013261,000005C0,FALSE,Rx,0,8,49,11,0,A6,21,0,1,DE
1013262,320,FALSE,Rx,0,8,20,22,0E,1,0,0A,0,91
1013263,390,FALSE,Rx,0,8,3,0,50,0,40,0,0,8
1013264,000000C2,FALSE,Rx,0,8,88,80,0,0,80,E0,0,17
1013265,000000D0,FALSE,Rx,0,6,A3,4C,0B,3C,28,F0,0,0
1013266,392,FALSE,Rx,0,8,8,0,4,21,0,10,70,0
1013267,440,FALSE,Rx,0,8,20,80,0,FE,7C,0,54,0
1013268,570,FALSE,Rx,0,5,47,0,B0,0,80,0,0,0
1013269,280,FALSE,Rx,0,8,1,16,80,0C,16,0,15,16
1013270,380,FALSE,Rx,0,8,0,89,0,0,0,0,0,5
1013271,488,FALSE,Rx,0,8,5C,16,16,7E,FE,FF,23,0
1013272,000005D0,FALSE,Rx,0,8,C0,4,61,0F,39,59,C0,0
1013273,0000056A,FALSE,Rx,0,8,7A,2,8,48,18,0,0,20
1013274,366,FALSE,Rx,0,8,52,2,0,0,0,0,80,D0
1013275,540,FALSE,Rx,0,8,A0,0,FF,0,FF,0,2,26
1013276,000000D2,FALSE,Rx,0,5,3B,3F,0,0,4,0,0,0
1013277,0000044C,FALSE,Rx,0,8,4E,15,43,97,58,2,5,D0
1013278,50,FALSE,Rx,0,4,0,AD,98,35,0,0,0,0
1013279,572,FALSE,Rx,0,1,7,0,0,0,0,0,0,0
1013280,000000AE,FALSE,Rx,0,8,EB,E8,0,0,0,0,3,0
1013281,000001A0,FALSE,Rx,0,8,0,48,0,0,FE,FE,0,1E
1013282,000001AB,FALSE,Rx,0,8,0,0,0,0,0,0,0,0
1013283,000001AC,FALSE,Rx,0,8,B9,87,0,0,69,61,F7,C1
1013284,000002A0,FALSE,Rx,0,8,0,0,0,64,0,0,E0,84
1013285,397,FALSE,Rx,0,8,2,2,0,0,0,0,0,0
1013286,000003A0,FALSE,Rx,0,8,83,7,15,A9,FB,8E,42,0F
1013287,000004A0,FALSE,Rx,0,8,0,0,0,0,0,0,0,0
1013288,0000038A,FALSE,Rx,0,4,D8,80,78,20,0,0,0,0
1013289,000004A8,FALSE,Rx,0,8,48,0,C0,10,0,0,70,E8
1013290,000000C2,FALSE,Rx,0,8,88,80,0,0,80,F0,25,7
1013291,000000D0,FALSE,Rx,0,6,B2,5D,0B,3C,28,F0,0,0
1013292,000003D0,FALSE,Rx,0,6,0,0,8,0,C8,7E,0,0
1013293,000005A0,FALSE,Rx,0,8,7D,0,0,70,0,4B,1E,AB
1013294,440,FALSE,Rx,0,8,20,80,0,FE,7C,0,5C,0
1013295,280,FALSE,Rx,0,8,1,16,80,0C,16,0,15,16
1013296,284,FALSE,Rx,0,6,7,7,0,0,0,0,0,0
1013297,288,FALSE,Rx,0,8,4E,BB,3B,0,0,50,A0,0A
1013298,000002B7,FALSE,Rx,0,8,1A,0A,0,0,0,0,10,0
1013299,380,FALSE,Rx,0,8,0,89,0,0,0,0,0,5
1013300,480,FALSE,Rx,0,8,70,0,6F,F1,5B,88,6,3B
1013301,488,FALSE,Rx,0,8,71,16,16,7E,FE,FF,1E,10
1013302,0000048A,FALSE,Rx,0,8,79,0A,1,2,0,0,0,70
1013303,368,FALSE,Rx,0,8,D4,25,8,FE,7,FE,FE,0
1013304,588,FALSE,Rx,0,8,E9,70,7E,0,12,80,4,95
1013305,0000058C,FALSE,Rx,0,8,90,A0,24,0,0,0,0,0
1013306,000005B7,FALSE,Rx,0,8,0,D0,0,0,0,0,0,0
1013307,000005DC,FALSE,Rx,0,8,77,14,72,7F,1D,0,80,4D
